state_code,age,Marriage_Status,Education_level,Primary_Occupation,total_members,SmartPhone,HaveBankACC,HUF,RationCard,GaribKalayanYojna,Annual_Routine_Expenditure,Amount_Invested,Yojana,total_income,finanicial_Status,financial_vulnerability
23,33,Unmarried,Middle,Self-employed – Agriculture,2,,No,No,BPL,Yes,271000.0,60850.0,0,654000.0,383000.0,443850.0
23,28,Unmarried,Up To Primary,Self-employed – Agriculture,3,,No,No,BPL,No,76000.0,0.0,13200,104000.0,14800.0,14800.0
23,22,Married,Middle,Regular salaried/wage employee,4,,No,No,No card,No,945000.0,786300.0,0,3388000.0,2443000.0,3229300.0
23,18,Unmarried,Graduate,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,635000.0,401450.0,0,1962000.0,1327000.0,1728450.0
23,47,Married,Up To Primary,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,BPL,No,214000.0,11000.0,0,358000.0,144000.0,155000.0
23,33,Married,Higher secondary,Regular salaried/wage employee,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,286000.0,42000.0,1000,560000.0,273000.0,315000.0
23,32,Married,Middle,Self-employed – Non-agriculture,4,Feature phone/Basic phone,Yes,No,BPL,Yes,263000.0,60000.0,0,624000.0,361000.0,421000.0
23,50,Unmarried,Up To Primary,Others,4,,No,No,No card,No,430000.0,174000.0,0,1070000.0,640000.0,814000.0
23,26,Married,Matric,Self-employed – Agriculture,2,,Yes,No,No card,No,259000.0,26000.0,7000,466000.0,200000.0,226000.0
23,48,Married,Higher secondary,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,271000.0,20000.0,7200,438000.0,159800.0,179800.0
23,23,Unmarried,Graduate,Self-employed – Agriculture,4,,Yes,No,No card,No,275000.0,72000.0,6000,712000.0,431000.0,503000.0
23,27,Married,Matric,Agriculture labour,4,Feature phone/Basic phone,Yes,No,BPL,Yes,66000.0,20000.0,1500,132000.0,64500.0,84500.0
23,46,Married,Up To Primary,Self-employed – Agriculture,4,Feature phone/Basic phone,Yes,No,BPL,Yes,300000.0,32000.0,13200,634000.0,320800.0,352800.0
23,39,Married,Illiterate,Agriculture labour,5,Feature phone/Basic phone,Yes,No,BPL,Yes,250000.0,18200.0,3000,546000.0,293000.0,311200.0
23,40,Married,Up To Primary,Self-employed – Agriculture,6,Feature phone/Basic phone,Yes,No,BPL,No,216000.0,80000.0,4000,594000.0,374000.0,454000.0
23,40,Married,Matric,Regular salaried/wage employee,5,,Yes,No,APL,No,277000.0,62000.0,0,712000.0,435000.0,497000.0
23,23,Unmarried,Higher secondary,Regular salaried/wage employee,5,,Yes,No,APL,Yes,209000.0,7000.0,4000,520000.0,307000.0,314000.0
23,25,Married,Middle,Self-employed – Agriculture,8,Feature phone/Basic phone,Yes,No,BPL,No,175000.0,45000.0,11000,536000.0,350000.0,395000.0
23,18,Unmarried,Higher secondary,Non-agriculture labour,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,23000.0,12000.0,2000,52000.0,27000.0,39000.0
23,35,Married,Illiterate,Self-employed – Non-agriculture,6,,Yes,No,APL,No,190000.0,4000.0,0,296000.0,106000.0,110000.0
23,26,Unmarried,Up To Primary,Self-employed – Agriculture,2,,No,No,APL,No,275000.0,54000.0,6000,742000.0,461000.0,515000.0
23,22,Married,Higher secondary,Self-employed – Agriculture,4,Feature phone/Basic phone,Yes,No,APL,No,98000.0,49000.0,0,238000.0,140000.0,189000.0
23,36,Married,Middle,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,244000.0,78000.0,0,654000.0,410000.0,488000.0
23,39,Married,Graduate,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,102000.0,1000.0,0,326000.0,224000.0,225000.0
23,31,Unmarried,Up To Primary,Self-employed – Non-agriculture,2,,No,Yes,APL,No,192000.0,9000.0,0,416000.0,224000.0,233000.0
23,49,Married,Illiterate,Self-employed – Agriculture,4,,Yes,No,APL,No,164000.0,20000.0,5500,446000.0,276500.0,296500.0
23,26,Married,Higher secondary,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,APL,No,139000.0,30000.0,4000,416000.0,273000.0,303000.0
23,27,Married,Higher secondary,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,93000.0,0.0,1500,296000.0,201500.0,201500.0
23,20,Unmarried,Technical/diploma/vocational,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),No,No,APL,No,45000.0,12000.0,4000,120000.0,71000.0,83000.0
23,30,Divorced,Up To Primary,Self-employed – Non-agriculture,4,,Yes,,APL,No,245000.0,7000.0,0,476000.0,231000.0,238000.0
23,47,Married,Illiterate,Self-employed – Agriculture,2,,Yes,No,APL,No,95000.0,35000.0,8100,296000.0,192900.0,227900.0
23,45,Married,Middle,Others,4,Feature phone/Basic phone,Yes,No,APL,No,251000.0,8000.0,2100,594000.0,340900.0,348900.0
23,48,Married,Up To Primary,Self-employed – Non-agriculture,3,,Yes,No,APL,No,162000.0,8000.0,0,446000.0,284000.0,292000.0
23,34,Married,Up To Primary,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,BPL,No,233000.0,0.0,7500,594000.0,353500.0,353500.0
23,33,Married,Up To Primary,Self-employed – Agriculture,4,,Yes,No,APL,No,194000.0,100000.0,0,594000.0,400000.0,500000.0
23,26,Married,Higher secondary,Self-employed – Non-agriculture,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,267000.0,7000.0,6000,594000.0,321000.0,328000.0
23,30,Married,Up To Primary,Self-employed – Agriculture,3,,Yes,No,APL,No,115000.0,95000.0,4000,238000.0,119000.0,214000.0
23,69,Married,Illiterate,Non-agriculture labour,4,,Yes,No,APL,No,156000.0,49000.0,1500,356000.0,198500.0,247500.0
23,48,Married,Up To Primary,Self-employed – Agriculture,6,Feature phone/Basic phone,Yes,No,BPL,No,205000.0,20000.0,6000,476000.0,265000.0,285000.0
23,38,Married,Up To Primary,Regular salaried/wage employee,3,,Yes,No,APL,No,202000.0,7000.0,0,356000.0,154000.0,161000.0
23,47,Married,Middle,Self-employed – Agriculture,2,Feature phone/Basic phone,Yes,No,BPL,No,142000.0,50000.0,0,460000.0,318000.0,368000.0
23,50,Married,Illiterate,Self-employed – Non-agriculture,5,Feature phone/Basic phone,Yes,Yes,APL,No,276000.0,17000.0,0,594000.0,318000.0,335000.0
23,36,Unmarried,Matric,Self-employed – Non-agriculture,4,,Yes,No,APL,No,321000.0,9000.0,0,742000.0,421000.0,430000.0
23,38,Married,Up To Primary,Self-employed – Agriculture,8,Feature phone/Basic phone,Yes,No,APL,No,221000.0,25000.0,6000,490000.0,263000.0,288000.0
23,49,Married,Up To Primary,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,BPL,Yes,152000.0,30000.0,8700,476000.0,315300.0,345300.0
23,39,Married,Matric,Self-employed – Agriculture,1,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,86000.0,0.0,4600,290000.0,199400.0,199400.0
23,27,Married,Up To Primary,Self-employed – Non-agriculture,3,,Yes,No,APL,No,228000.0,8000.0,0,506000.0,278000.0,286000.0
23,28,Married,Middle,Self-employed – Agriculture,4,,Yes,No,APL,No,157000.0,0.0,6000,476000.0,313000.0,313000.0
23,24,Married,Higher secondary,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,184000.0,100000.0,7500,536000.0,344500.0,444500.0
23,62,Married,Illiterate,Self-employed – Non-agriculture,3,,No,No,No card,No,189000.0,8000.0,1500,446000.0,255500.0,263500.0
23,32,Unmarried,Higher secondary,Self-employed – Agriculture,3,,Yes,No,BPL,No,162000.0,25000.0,4000,476000.0,310000.0,335000.0
23,40,Married,Middle,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,148000.0,52000.0,6000,476000.0,322000.0,374000.0
23,40,Married,Up To Primary,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,273000.0,68000.0,1500,760000.0,485500.0,553500.0
23,25,Married,Up To Primary,Self-employed – Agriculture,3,Both,Yes,No,BPL,No,594000.0,214000.0,6000,2082000.0,1482000.0,1696000.0
23,34,Unmarried,Up To Primary,Self-employed – Non-agriculture,5,,Yes,No,No card,No,255000.0,82000.0,1500,536000.0,279500.0,361500.0
23,40,Married,Up To Primary,Regular salaried/wage employee,2,,Yes,No,BPL,Yes,275000.0,234000.0,7500,892000.0,609500.0,843500.0
23,32,Married,Graduate,Non-agriculture labour,1,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,13000.0,0.0,0,30000.0,17000.0,17000.0
23,62,Married,Illiterate,Self-employed – Agriculture,4,,Yes,No,No card,No,221000.0,42000.0,2650,326000.0,102350.0,144350.0
23,32,Married,Middle,Self-employed – Agriculture,1,Feature phone/Basic phone,Yes,No,APL,No,114000.0,0.0,6000,356000.0,236000.0,236000.0
23,45,Widowed,Up To Primary,Self-employed – Non-agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,223000.0,6000.0,0,388000.0,165000.0,171000.0
23,40,Married,Middle,Self-employed – Agriculture,5,,Yes,No,APL,No,174000.0,182000.0,0,536000.0,362000.0,544000.0
23,33,Married,Middle,Self-employed – Non-agriculture,5,,Yes,No,BPL,Yes,284000.0,72000.0,1500,684000.0,398500.0,470500.0
23,28,Married,Up To Primary,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,Yes,BPL,Yes,195000.0,0.0,17500,356000.0,143500.0,143500.0
23,32,Married,Higher secondary,Others,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,145000.0,52000.0,1500,178000.0,31500.0,83500.0
23,38,Married,Up To Primary,Self-employed – Non-agriculture,1,Feature phone/Basic phone,Yes,No,APL,No,113000.0,9000.0,6000,238000.0,119000.0,128000.0
23,18,Unmarried,Higher secondary,Self-employed – Non-agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,262000.0,6000.0,0,388000.0,126000.0,132000.0
23,30,Unmarried,Up To Primary,Self-employed – Agriculture,5,,Yes,No,APL,No,314000.0,404000.0,0,1070000.0,756000.0,1160000.0
23,20,Married,Middle,Self-employed – Non-agriculture,5,Both,No,No,APL,No,246000.0,7000.0,6000,536000.0,284000.0,291000.0
23,27,Unmarried,Up To Primary,Self-employed – Agriculture,5,,Yes,No,BPL,No,147000.0,28200.0,4000,416000.0,265000.0,293200.0
23,35,Unmarried,Middle,Self-employed – Agriculture,4,,Yes,No,APL,No,220000.0,54000.0,7500,654000.0,426500.0,480500.0
23,60,Widowed,Illiterate,Self-employed – Agriculture,1,,No,No,No card,No,267000.0,20000.0,13200,462000.0,181800.0,201800.0
23,33,Married,Higher secondary,Self-employed – Agriculture,4,,No,No,No card,No,224000.0,25000.0,6000,618000.0,388000.0,413000.0
23,56,Married,Illiterate,Self-employed – Agriculture,2,,Yes,No,No card,No,360000.0,50000.0,0,476000.0,116000.0,166000.0
23,42,Married,Middle,Self-employed – Agriculture,6,Feature phone/Basic phone,Yes,No,No card,No,231000.0,106000.0,7000,560000.0,322000.0,428000.0
23,22,Unmarried,Graduate,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,165000.0,21000.0,0,416000.0,251000.0,272000.0
23,33,Married,Up To Primary,Self-employed – Agriculture,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,190000.0,41000.0,6000,464000.0,268000.0,309000.0
23,36,Married,Matric,Agriculture labour,4,Feature phone/Basic phone,Yes,No,BPL,Yes,201000.0,3100.0,1500,388000.0,185500.0,188600.0
23,32,Married,Middle,Self-employed – Agriculture,2,Feature phone/Basic phone,Yes,No,BPL,Yes,260000.0,70000.0,2940,804000.0,541060.0,611060.0
23,33,Unmarried,Up To Primary,Self-employed – Non-agriculture,2,,Yes,No,BPL,Yes,39000.0,6000.0,1500,52000.0,11500.0,17500.0
23,55,Married,Illiterate,Self-employed – Agriculture,8,,Yes,No,No card,No,451000.0,165500.0,7440,1082000.0,623560.0,789060.0
23,37,Unmarried,Matric,Self-employed – Agriculture,4,,Yes,No,BPL,Yes,222000.0,60200.0,6000,494000.0,266000.0,326200.0
23,25,Married,Up To Primary,Regular salaried/wage employee,4,,Yes,No,BPL,No,265000.0,220000.0,7000,712000.0,440000.0,660000.0
23,47,Married,Up To Primary,Self-employed – Agriculture,6,Feature phone/Basic phone,Yes,No,No card,No,288000.0,89000.0,7500,624000.0,328500.0,417500.0
23,26,Married,Higher secondary,Regular salaried/wage employee,4,Feature phone/Basic phone,No,No,No card,No,418000.0,238000.0,7500,994000.0,568500.0,806500.0
23,55,Married,Up To Primary,Regular salaried/wage employee,2,,Yes,No,No card,No,254000.0,156000.0,1500,446000.0,190500.0,346500.0
23,40,Married,Matric,Regular salaried/wage employee,5,,No,No,APL,Yes,422000.0,216000.0,2700,1100000.0,675300.0,891300.0
23,31,Married,Middle,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,APL,No,264000.0,187000.0,7500,594000.0,322500.0,509500.0
23,25,Married,Higher secondary,Self-employed – Agriculture,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,275000.0,90000.0,1500,594000.0,317500.0,407500.0
23,28,Married,Matric,Self-employed – Agriculture,3,,Yes,No,APL,No,263000.0,310000.0,7500,892000.0,621500.0,931500.0
23,64,Married,Illiterate,Self-employed – Agriculture,5,,Yes,No,BPL,Yes,428000.0,118000.0,9300,862000.0,424700.0,542700.0
23,43,Married,Middle,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,320000.0,378000.0,6000,1188000.0,862000.0,1240000.0
23,36,Unmarried,Matric,Self-employed – Agriculture,2,,Yes,Yes,BPL,No,102000.0,120000.0,14200,340000.0,223800.0,343800.0
23,38,Married,Graduate,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,211000.0,225000.0,13200,616000.0,391800.0,616800.0
23,36,Married,Middle,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,APL,No,444000.0,214000.0,7500,1248000.0,796500.0,1010500.0
23,26,Married,Illiterate,Agriculture labour,2,,Yes,No,APL,Yes,74000.0,7500.0,8700,154000.0,71300.0,78800.0
23,51,Married,Up To Primary,Regular salaried/wage employee,1,,Yes,No,BPL,No,78000.0,15000.0,7200,170000.0,84800.0,99800.0
23,26,Unmarried,Up To Primary,Self-employed – Agriculture,6,,Yes,No,No card,No,228000.0,90000.0,7500,654000.0,418500.0,508500.0
23,33,Unmarried,Up To Primary,Self-employed – Agriculture,5,,Yes,No,No card,No,237000.0,100000.0,6000,742000.0,499000.0,599000.0
23,60,Widowed,Illiterate,Self-employed – Agriculture,5,,Yes,No,No card,No,267000.0,402000.0,6000,892000.0,619000.0,1021000.0
23,24,Married,Graduate,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,344000.0,260000.0,6000,892000.0,542000.0,802000.0
23,31,Unmarried,Up To Primary,Non-agriculture labour,4,,Yes,Yes,No card,No,50000.0,0.0,0,120000.0,70000.0,70000.0
23,35,Married,Up To Primary,Self-employed – Agriculture,6,Feature phone/Basic phone,Yes,No,APL,No,263000.0,61000.0,0,892000.0,629000.0,690000.0
23,30,Married,Up To Primary,Non-agriculture labour,4,Feature phone/Basic phone,Yes,No,No card,No,47000.0,14800.0,0,108000.0,61000.0,75800.0
23,34,Married,Middle,Self-employed – Agriculture,6,Feature phone/Basic phone,Yes,No,APL,No,233000.0,124000.0,6000,804000.0,565000.0,689000.0
23,40,Married,Up To Primary,Non-agriculture labour,4,Feature phone/Basic phone,Yes,No,APL,No,48000.0,15000.0,0,108000.0,60000.0,75000.0
23,36,Unmarried,Matric,Self-employed – Agriculture,4,,Yes,No,APL,No,284000.0,60000.0,0,772000.0,488000.0,548000.0
23,37,Unmarried,Matric,Non-agriculture labour,9,,Yes,Yes,No card,No,104000.0,0.0,0,178000.0,74000.0,74000.0
23,51,Married,Up To Primary,Non-agriculture labour,4,,Yes,Yes,No card,No,59000.0,0.0,0,120000.0,61000.0,61000.0
23,35,Married,Up To Primary,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,No card,No,199000.0,30000.0,0,536000.0,337000.0,367000.0
23,40,Married,Up To Primary,Self-employed – Agriculture,5,,Yes,No,No card,No,198000.0,80000.0,6000,654000.0,450000.0,530000.0
23,35,Married,Up To Primary,Non-agriculture labour,4,Feature phone/Basic phone,Yes,Yes,No card,No,160000.0,0.0,0,296000.0,136000.0,136000.0
23,36,Unmarried,Matric,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,142000.0,15000.0,0,416000.0,274000.0,289000.0
23,34,Married,Higher secondary,Non-agriculture labour,4,,Yes,Yes,No card,No,136000.0,0.0,0,296000.0,160000.0,160000.0
23,37,Married,Up To Primary,Non-agriculture labour,2,Feature phone/Basic phone,Yes,Yes,No card,No,28000.0,0.0,0,60000.0,32000.0,32000.0
23,29,Unmarried,Up To Primary,Non-agriculture labour,4,,No,Yes,No card,No,54000.0,5000.0,6000,90000.0,30000.0,35000.0
23,49,Married,Middle,Self-employed – Agriculture,4,,Yes,No,BPL,No,141000.0,20000.0,13200,468000.0,313800.0,333800.0
23,32,Married,Middle,Agriculture labour,2,,Yes,Yes,APL,Yes,59000.0,0.0,13200,130000.0,57800.0,57800.0
23,33,Married,Higher secondary,Self-employed – Agriculture,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,246000.0,90000.0,0,742000.0,496000.0,586000.0
23,26,Married,Middle,Agriculture labour,5,,Yes,No,APL,Yes,82000.0,15000.0,0,126000.0,44000.0,59000.0
23,48,Married,Up To Primary,Non-agriculture labour,3,Feature phone/Basic phone,No,Yes,No card,No,60000.0,0.0,0,120000.0,60000.0,60000.0
23,30,Married,Up To Primary,Self-employed – Agriculture,5,Feature phone/Basic phone,Yes,No,APL,No,279000.0,120000.0,6000,760000.0,475000.0,595000.0
23,48,Married,Up To Primary,Non-agriculture labour,4,Feature phone/Basic phone,Yes,Yes,No card,No,188000.0,1000.0,0,356000.0,168000.0,169000.0
23,34,Unmarried,Middle,Self-employed – Agriculture,5,,Yes,No,APL,No,156000.0,25000.0,6000,536000.0,374000.0,399000.0
23,44,Widowed,Up To Primary,Agriculture labour,5,,Yes,Yes,BPL,No,267000.0,0.0,0,538000.0,271000.0,271000.0
23,25,Married,Higher secondary,Agriculture labour,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,246000.0,10000.0,0,536000.0,290000.0,300000.0
23,26,Married,Up To Primary,Agriculture labour,6,,Yes,No,BPL,Yes,242000.0,15000.0,0,446000.0,204000.0,219000.0
23,33,Unmarried,Up To Primary,Self-employed – Agriculture,6,,Yes,No,APL,No,128000.0,20000.0,6000,428000.0,294000.0,314000.0
23,39,Married,Matric,Agriculture labour,2,Smart phone (With data or phone that can do WhatsApp),Yes,Yes,No card,No,79000.0,0.0,0,178000.0,99000.0,99000.0
23,30,Unmarried,Up To Primary,Agriculture labour,4,,Yes,Yes,APL,Yes,50000.0,0.0,6000,114000.0,58000.0,58000.0
23,20,Unmarried,Higher secondary,Regular salaried/wage employee,6,,No,No,No card,No,474000.0,345000.0,0,1426000.0,952000.0,1297000.0
23,33,Married,Middle,Agriculture labour,2,Feature phone/Basic phone,Yes,Yes,No card,No,34000.0,0.0,0,72000.0,38000.0,38000.0
23,20,Unmarried,Graduate,Others,6,Smart phone (With data or phone that can do WhatsApp),Yes,Yes,APL,No,71000.0,1000.0,6000,98000.0,21000.0,22000.0
23,30,Married,Matric,Non-agriculture labour,4,Feature phone/Basic phone,Yes,Yes,No card,No,39000.0,0.0,6000,90000.0,45000.0,45000.0
23,43,Married,Up To Primary,Self-employed – Agriculture,4,Feature phone/Basic phone,Yes,No,No card,No,237000.0,90000.0,0,742000.0,505000.0,595000.0
23,40,Married,Up To Primary,Agriculture labour,2,,Yes,No,APL,Yes,34000.0,10000.0,0,56000.0,22000.0,32000.0
23,32,Married,Higher secondary,Non-agriculture labour,3,,Yes,Yes,No card,No,39000.0,0.0,0,90000.0,51000.0,51000.0
21,33,Married,Matric,Regular salaried/wage employee,5,,Yes,No,BPL,Yes,383000.0,71000.0,7500,1132000.0,741500.0,812500.0
21,40,Married,Up To Primary,Self-employed – Agriculture,3,,Yes,No,BPL,Yes,145000.0,0.0,0,482000.0,337000.0,337000.0
21,65,Married,Up To Primary,Self-employed – Non-agriculture,4,Feature phone/Basic phone,Yes,No,No card,No,174000.0,5000.0,0,360000.0,186000.0,191000.0
21,45,Married,Middle,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,BPL,No,89000.0,1700.0,0,262000.0,173000.0,174700.0
21,35,Married,Up To Primary,Regular salaried/wage employee,4,Feature phone/Basic phone,Yes,No,BPL,Yes,194000.0,14000.0,1200,396000.0,200800.0,214800.0
21,32,Unmarried,Up To Primary,Self-employed – Agriculture,2,,Yes,No,No card,No,81000.0,10000.0,0,200000.0,119000.0,129000.0
21,35,Married,Higher secondary,Self-employed – Agriculture,3,,Yes,No,BPL,Yes,85000.0,20000.0,1500,294000.0,207500.0,227500.0
21,52,Married,Illiterate,Others,3,,Yes,Yes,BPL,Yes,52000.0,3000.0,0,120000.0,68000.0,71000.0
21,32,Unmarried,Higher secondary,Self-employed – Non-agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,182000.0,10000.0,3500,376000.0,190500.0,200500.0
